節点番号	X 座標 (mm)	Y 座標 (mm)	Z 座標 (mm)	各方向での変形量 (mm)
103	94.444	0.	11.111	1.108
104	88.889	0.	11.111	4.4201
105	83.333	0.	11.111	9.7821
106	77.778	0.	11.111	17.035
107	72.222	0.	11.111	26.02
108	66.667	0.	11.111	36.565
109	61.111	0.	11.111	48.499
110	55.556	0.	11.111	61.645
111	50.	0.	11.111	75.835
112	44.444	0.	11.111	90.901
113	38.889	0.	11.111	106.69
114	33.333	0.	11.111	123.05
115	27.778	0.	11.111	139.85
116	22.222	0.	11.111	156.97
117	16.667	0.	11.111	174.31
118	11.111	0.	11.111	191.78
119	5.5556	0.	11.111	209.32
120	94.444	0.	5.5556	0.97946
121	88.889	0.	5.5556	4.0498
122	83.333	0.	5.5556	9.2053
123	77.778	0.	5.5556	16.321
124	72.222	0.	5.5556	25.233
125	66.667	0.	5.5556	35.757
126	61.111	0.	5.5556	47.707
127	55.556	0.	5.5556	60.898
128	50.	0.	5.5556	75.148
129	44.444	0.	5.5556	90.287
130	38.889	0.	5.5556	106.15
131	33.333	0.	5.5556	122.59
132	27.778	0.	5.5556	139.46
133	22.222	0.	5.5556	156.64
134	16.667	0.	5.5556	174.03
135	11.111	0.	5.5556	191.54
136	5.5556	0.	5.5556	209.11
137	5.5556	2.	5.5556	209.11
138	11.111	2.	5.5556	191.54
139	16.667	2.	5.5556	174.03
140	22.222	2.	5.5556	156.64
141	27.778	2.	5.5556	139.46
142	33.333	2.	5.5556	122.59
143	38.889	2.	5.5556	106.15
144	44.444	2.	5.5556	90.287
145	50.	2.	5.5556	75.148
146	55.556	2.	5.5556	60.898
147	61.111	2.	5.5556	47.707
148	66.667	2.	5.5556	35.757
149	72.222	2.	5.5556	25.233
150	77.778	2.	5.5556	16.321
151	83.333	2.	5.5556	9.2053
152	88.889	2.	5.5556	4.0498
153	94.444	2.	5.5556	0.97946
154	5.5556	2.	11.111	209.32
155	11.111	2.	11.111	191.78
156	16.667	2.	11.111	174.31
157	22.222	2.	11.111	156.97
158	27.778	2.	11.111	139.85
159	33.333	2.	11.111	123.05
160	38.889	2.	11.111	106.69
161	44.444	2.	11.111	90.901
162	50.	2.	11.111	75.835
163	55.556	2.	11.111	61.645
